X,Y,Index_,event_unique_id,occurrencedate,reporteddate,premisetype,ucr_code,ucr_ext,offence,reportedyear,reportedmonth,reportedday,reporteddayofyear,reporteddayofweek,reportedhour,occurrenceyear,occurrencemonth,occurrenceday,occurrencedayofyear,occurrencedayofweek,occurrencehour,MCI,Division,Hood_ID,Neighbourhood,Lat,Long,FID
-79.3506165,43.6430931,127935,GO-20171135446,2017-06-25T04:00:00.000Z,2017-06-25T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,June,25,176,Sunday    ,15,2017,June,25,176,Sunday    ,0,Auto Theft,D51,70,South Riverdale (70),43.6430931,-79.3506165,10509
-79.5651779,43.651268,127936,GO-20171877756,2017-10-16T04:00:00.000Z,2017-10-18T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,October,18,291,Wednesday ,1,2017,October,16,289,Monday    ,22,Auto Theft,D22,14,Islington-City Centre West (14),43.651268,-79.5651779,10510
-79.4348755,43.7408752,127937,GO-20171886463,2017-10-18T04:00:00.000Z,2017-10-18T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,October,18,291,Wednesday ,11,2017,October,18,291,Wednesday ,8,Auto Theft,D32,38,Lansing-Westgate (38),43.7408752,-79.4348755,10511
-79.5323181,43.6849632,127938,GO-20171891926,2017-10-18T04:00:00.000Z,2017-10-19T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,October,19,292,Thursday  ,9,2017,October,18,291,Wednesday ,22,Auto Theft,D23,7,Willowridge-Martingrove-Richview (7),43.6849632,-79.5323181,10512
-79.5598602,43.6997871,127939,GO-20171898383,2017-10-20T04:00:00.000Z,2017-10-20T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,October,20,293,Friday    ,8,2017,October,20,293,Friday    ,2,Auto Theft,D23,6,Kingsview Village-The Westway (6),43.6997871,-79.5598602,10513
-79.6183472,43.7381287,127940,GO-20171906171,2017-10-21T04:00:00.000Z,2017-10-21T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,October,21,294,Saturday  ,12,2017,October,21,294,Saturday  ,9,Auto Theft,D23,1,West Humber-Clairville (1),43.7381287,-79.6183472,10514
-79.3794861,43.7070961,127941,GO-20171906671,2017-10-20T04:00:00.000Z,2017-10-21T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,October,21,294,Saturday  ,13,2017,October,20,293,Friday    ,18,Auto Theft,D53,99,Mount Pleasant East (99),43.7070961,-79.3794861,10515
-79.5171585,43.750453899999989,127942,GO-20171835058,2017-10-09T04:00:00.000Z,2017-10-10T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,October,10,283,Tuesday   ,10,2017,October,9,282,Monday    ,20,Auto Theft,D31,25,Glenfield-Jane Heights (25),43.7504539,-79.5171585,10516
-79.3034821,43.6951332,127943,GO-20171736098,2017-09-24T04:00:00.000Z,2017-09-24T04:00:00.000Z,Other,2135,210,Theft Of Motor Vehicle,2017,September,24,267,Sunday    ,19,2017,September,24,267,Sunday    ,19,Auto Theft,D54    ,61,Taylor-Massey (61),43.6951332,-79.3034821,10517
-79.524284400000013,43.7559319,127944,GO-20171871931,2017-10-14T04:00:00.000Z,2017-10-16T04:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2017,October,16,289,Monday    ,8,2017,October,14,287,Saturday  ,17,Auto Theft,D31,24,Black Creek (24),43.7559319,-79.5242844,10518
-79.524284400000013,43.7559319,127945,GO-20171871931,2017-10-14T04:00:00.000Z,2017-10-16T04:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2017,October,16,289,Monday    ,8,2017,October,14,287,Saturday  ,17,Auto Theft,D31,24,Black Creek (24),43.7559319,-79.5242844,10519
-79.563110399999985,43.6966362,127946,GO-20171904916,2017-10-11T04:00:00.000Z,2017-10-21T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,October,21,294,Saturday  ,5,2017,October,11,284,Wednesday ,23,Auto Theft,D23,6,Kingsview Village-The Westway (6),43.6966362,-79.5631104,10520
-79.5414886,43.6653214,127947,GO-20171917110,2017-10-22T04:00:00.000Z,2017-10-23T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,October,23,296,Monday    ,8,2017,October,22,295,Sunday    ,22,Auto Theft,D22,10,Princess-Rosethorn (10),43.6653214,-79.5414886,10521
-79.4276199,43.7430801,127948,GO-20171923439,2017-10-23T04:00:00.000Z,2017-10-24T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,October,24,297,Tuesday   ,7,2017,October,23,296,Monday    ,21,Auto Theft,D32,38,Lansing-Westgate (38),43.7430801,-79.4276199,10522
-79.4669266,43.768856,127949,GO-20171931130,2015-05-08T04:00:00.000Z,2017-10-25T04:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2017,October,25,298,Wednesday ,10,2015,May,8,128,Friday    ,12,Auto Theft,D32,34,Bathurst Manor (34),43.768856,-79.4669266,10523
-79.293396,43.7703514,127950,GO-20171930880,2017-10-23T04:00:00.000Z,2017-10-25T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,October,25,298,Wednesday ,9,2017,October,23,296,Monday    ,19,Auto Theft,D41,126,Dorset Park (126),43.7703514,-79.293396,10524
-79.3374863,43.7947311,127951,GO-20171936924,2017-10-25T04:00:00.000Z,2017-10-26T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,October,26,299,Thursday  ,8,2017,October,25,298,Wednesday ,18,Auto Theft,D33,46,Pleasant View (46),43.7947311,-79.3374863,10525
-79.3373184,43.680423699999984,127952,GO-20171900601,2017-10-15T04:00:00.000Z,2017-10-20T04:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2017,October,20,293,Friday    ,14,2017,October,15,288,Sunday    ,21,Auto Theft,D55,66,Danforth (66),43.6804237,-79.3373184,10526
-79.407157899999987,43.7301559,127953,GO-20171937245,2017-10-25T04:00:00.000Z,2017-10-26T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,October,26,299,Thursday  ,9,2017,October,25,298,Wednesday ,16,Auto Theft,D32,105,Lawrence Park North (105),43.7301559,-79.4071579,10527
-79.5580597,43.7600021,127954,GO-20171938637,2017-10-12T04:00:00.000Z,2017-10-26T04:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2017,October,26,299,Thursday  ,14,2017,October,12,285,Thursday  ,15,Auto Theft,D31,21,Humber Summit (21),43.7600021,-79.5580597,10528
-79.4336853,43.649772599999984,127955,GO-20171862701,2017-10-13T04:00:00.000Z,2017-10-14T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,October,14,287,Saturday  ,16,2017,October,13,286,Friday    ,23,Auto Theft,D11    ,84,Little Portugal (84),43.6497726,-79.4336853,10529
-79.4513092,43.639343299999986,127956,GO-20171882986,2017-10-16T04:00:00.000Z,2017-10-17T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,October,17,290,Tuesday   ,21,2017,October,16,289,Monday    ,8,Auto Theft,D11    ,87,High Park-Swansea (87),43.6393433,-79.4513092,10530
-79.3206635,43.691448200000011,127957,GO-20171935104,2017-10-25T04:00:00.000Z,2017-10-25T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,October,25,298,Wednesday ,21,2017,October,25,298,Wednesday ,18,Auto Theft,D54,59,Danforth East York (59),43.6914482,-79.3206635,10531
-79.4948578,43.7489891,127958,GO-20171765543,2017-09-28T04:00:00.000Z,2017-09-29T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,September,29,272,Friday    ,6,2017,September,28,271,Thursday  ,22,Auto Theft,D31,27,York University Heights (27),43.7489891,-79.4948578,10532
-79.448555,43.6624413,127959,GO-20171956983,2017-10-29T04:00:00.000Z,2017-10-29T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,October,29,302,Sunday    ,7,2017,October,29,302,Sunday    ,7,Auto Theft,D11,93,Dovercourt-Wallace Emerson-Junction (93),43.6624413,-79.448555,10533
-79.5259705,43.7005081,127960,GO-20171952616,2017-10-21T04:00:00.000Z,2017-10-28T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,October,28,301,Saturday  ,17,2017,October,21,294,Saturday  ,19,Auto Theft,D23,8,Humber Heights-Westmount (8),43.7005081,-79.5259705,10534
-79.5259705,43.7005081,127961,GO-20171952616,2017-10-21T04:00:00.000Z,2017-10-28T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,October,28,301,Saturday  ,17,2017,October,21,294,Saturday  ,19,Auto Theft,D23,8,Humber Heights-Westmount (8),43.7005081,-79.5259705,10535
-79.576561,43.7251015,127962,GO-20171944355,2017-10-27T04:00:00.000Z,2017-10-27T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2017,October,27,300,Friday    ,10,2017,October,27,300,Friday    ,0,Auto Theft,D23,1,West Humber-Clairville (1),43.7251015,-79.576561,10536
-79.4403915,43.6588593,127963,GO-20171952765,2017-10-28T04:00:00.000Z,2017-10-28T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2017,October,28,301,Saturday  ,14,2017,October,28,301,Saturday  ,13,Auto Theft,D11,93,Dovercourt-Wallace Emerson-Junction (93),43.6588593,-79.4403915,10537
-79.2353821,43.7072182,127964,GO-20152097475,2015-12-06T05:00:00.000Z,2015-12-07T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,December,7,341,Monday    ,16,2015,December,6,340,Sunday    ,16,Auto Theft,D41,123,Cliffcrest (123),43.7072182,-79.2353821,10538
-79.5920944,43.672699,127965,GO-20152103289,2015-10-22T04:00:00.000Z,2015-12-08T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,December,8,342,Tuesday   ,14,2015,October,22,295,Thursday  ,13,Auto Theft,D23,1,West Humber-Clairville (1),43.672699,-79.5920944,10539
-79.3883133,43.6547928,127966,GO-20152030972,2015-11-26T05:00:00.000Z,2015-11-26T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,November,26,330,Thursday  ,20,2015,November,26,330,Thursday  ,14,Auto Theft,D52,76,Bay Street Corridor (76),43.6547928,-79.3883133,10540
-79.3883133,43.6547928,127967,GO-20152030972,2015-11-26T05:00:00.000Z,2015-11-26T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,November,26,330,Thursday  ,20,2015,November,26,330,Thursday  ,14,Auto Theft,D52,76,Bay Street Corridor (76),43.6547928,-79.3883133,10541
-79.4378128,43.6909752,127968,GO-20152111508,2015-11-12T05:00:00.000Z,2015-12-09T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2015,December,9,343,Wednesday ,19,2015,November,12,316,Thursday  ,12,Auto Theft,D13,107,Oakwood Village (107),43.6909752,-79.4378128,10542
-79.2597122,43.8311005,127969,GO-20152139576,2015-12-13T05:00:00.000Z,2015-12-14T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,December,14,348,Monday    ,7,2015,December,13,347,Sunday    ,20,Auto Theft,D42,130,Milliken (130),43.8311005,-79.2597122,10543
-79.4182205,43.692756699999983,127970,GO-20152134713,2015-12-12T05:00:00.000Z,2015-12-13T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2015,December,13,347,Sunday    ,10,2015,December,12,346,Saturday  ,22,Auto Theft,D13,101,Forest Hill South (101),43.6927567,-79.4182205,10544
-79.3599701,43.7529564,127971,GO-20152147439,2015-12-14T05:00:00.000Z,2015-12-15T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,December,15,349,Tuesday   ,11,2015,December,14,348,Monday    ,22,Auto Theft,D33,40,St.Andrew-Windfields (40),43.7529564,-79.3599701,10545
-79.6251297,43.7530022,127972,GO-20152150367,2015-12-15T05:00:00.000Z,2015-12-15T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,December,15,349,Tuesday   ,18,2015,December,15,349,Tuesday   ,17,Auto Theft,D23,1,West Humber-Clairville (1),43.7530022,-79.6251297,10546
-79.2758026,43.699543,127973,GO-20152139616,2015-12-12T05:00:00.000Z,2015-12-14T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,December,14,348,Monday    ,8,2015,December,12,346,Saturday  ,17,Auto Theft,D41,121,Oakridge (121),43.699543,-79.2758026,10547
-79.4940567,43.7752571,127974,GO-20152116921,2015-12-09T05:00:00.000Z,2015-12-10T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,December,10,344,Thursday  ,15,2015,December,9,343,Wednesday ,23,Auto Theft,D31,27,York University Heights (27),43.7752571,-79.4940567,10548
-79.5016632,43.6975517,127975,GO-20152136365,2015-12-13T05:00:00.000Z,2015-12-13T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,December,13,347,Sunday    ,16,2015,December,13,347,Sunday    ,16,Auto Theft,D12,30,Brookhaven-Amesbury (30),43.6975517,-79.5016632,10549
-79.5147858,43.6235962,127976,GO-20152145143,2015-12-15T05:00:00.000Z,2015-12-15T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,December,15,349,Tuesday   ,0,2015,December,15,349,Tuesday   ,0,Auto Theft,D22,16,Stonegate-Queensway (16),43.6235962,-79.5147858,10550
-79.5030289,43.6012611,127977,GO-20152154274,2015-12-15T05:00:00.000Z,2015-12-16T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,December,16,350,Wednesday ,11,2015,December,15,349,Tuesday   ,10,Auto Theft,D22,18,New Toronto (18),43.6012611,-79.5030289,10551
-79.5033188,43.6436386,127978,GO-20152157921,2015-12-16T05:00:00.000Z,2015-12-16T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2015,December,16,350,Wednesday ,22,2015,December,16,350,Wednesday ,17,Auto Theft,D22,16,Stonegate-Queensway (16),43.6436386,-79.5033188,10552
-79.5704803,43.6672363,127979,GO-20152114031,2015-12-09T05:00:00.000Z,2015-12-10T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2015,December,10,344,Thursday  ,8,2015,December,9,343,Wednesday ,22,Auto Theft,D22,11,Eringate-Centennial-West Deane (11),43.6672363,-79.5704803,10553
-79.6099167,43.7341003,127980,GO-20152159589,2015-12-16T05:00:00.000Z,2015-12-17T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,December,17,351,Thursday  ,8,2015,December,16,350,Wednesday ,20,Auto Theft,D23,1,West Humber-Clairville (1),43.7341003,-79.6099167,10554
-79.512657200000021,43.6233025,127981,GO-20152161471,2015-12-16T05:00:00.000Z,2015-12-17T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,December,17,351,Thursday  ,13,2015,December,16,350,Wednesday ,20,Auto Theft,D22,16,Stonegate-Queensway (16),43.6233025,-79.5126572,10555
-79.5810471,43.736351,127982,GO-20152173165,2015-12-19T05:00:00.000Z,2015-12-19T05:00:00.000Z,Other,2135,210,Theft Of Motor Vehicle,2015,December,19,353,Saturday  ,10,2015,December,19,353,Saturday  ,6,Auto Theft,D23,2,Mount Olive-Silverstone-Jamestown (2),43.736351,-79.5810471,10556
-79.4597168,43.767776499999989,127983,GO-20152159246,2015-12-16T05:00:00.000Z,2015-12-17T05:00:00.000Z,Apartment,2135,210,Theft Of Motor Vehicle,2015,December,17,351,Thursday  ,6,2015,December,16,350,Wednesday ,21,Auto Theft,D32,34,Bathurst Manor (34),43.7677765,-79.4597168,10557
-79.5251846,43.7733574,127984,GO-20152067737,2015-12-01T05:00:00.000Z,2015-12-02T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,December,2,336,Wednesday ,19,2015,December,1,335,Tuesday   ,20,Auto Theft,D31,24,Black Creek (24),43.7733574,-79.5251846,10558
-79.2810745,43.765804299999985,127985,GO-20152185878,2015-11-28T05:00:00.000Z,2015-12-21T05:00:00.000Z,Commercial,2135,210,Theft Of Motor Vehicle,2015,December,21,355,Monday    ,16,2015,November,28,332,Saturday  ,13,Auto Theft,D41,126,Dorset Park (126),43.7658043,-79.2810745,10559
-79.506034899999989,43.6768417,127986,GO-20151828933,2015-10-23T04:00:00.000Z,2015-10-24T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,October,24,297,Saturday  ,8,2015,October,23,296,Friday    ,16,Auto Theft,D12,111,Rockcliffe-Smythe (111),43.6768417,-79.5060349,10560
-79.5005188,43.7622452,127987,GO-20152189266,2015-12-21T05:00:00.000Z,2015-12-22T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,December,22,356,Tuesday   ,8,2015,December,21,355,Monday    ,18,Auto Theft,D31,27,York University Heights (27),43.7622452,-79.5005188,10561
-79.261131299999988,43.773616799999985,127988,GO-20152164608,2015-12-17T05:00:00.000Z,2015-12-17T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,December,17,351,Thursday  ,23,2015,December,17,351,Thursday  ,20,Auto Theft,D43,127,Bendale (127),43.7736168,-79.2611313,10562
-79.2326126,43.741611499999983,127989,GO-20152127881,2015-12-11T05:00:00.000Z,2015-12-12T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,December,12,346,Saturday  ,8,2015,December,11,345,Friday    ,15,Auto Theft,D43,138,Eglinton East (138),43.7416115,-79.2326126,10563
-79.2326126,43.741611499999983,127990,GO-20152127881,2015-12-11T05:00:00.000Z,2015-12-12T05:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,December,12,346,Saturday  ,8,2015,December,11,345,Friday    ,15,Auto Theft,D43,138,Eglinton East (138),43.7416115,-79.2326126,10564
-79.54175570000001,43.64592360000001,127991,GO-20152194225,2015-12-15T05:00:00.000Z,2015-12-23T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2015,December,23,357,Wednesday ,1,2015,December,15,349,Tuesday   ,0,Auto Theft,D22,14,Islington-City Centre West (14),43.6459236,-79.5417557,10565
-79.5303497,43.6907501,127992,GO-20152205310,2015-12-25T05:00:00.000Z,2015-12-25T05:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2015,December,25,359,Friday    ,0,2015,December,25,359,Friday    ,0,Auto Theft,D23,8,Humber Heights-Westmount (8),43.6907501,-79.5303497,10566
-79.5209961,43.7650986,127993,GO-20151552164,2015-09-07T04:00:00.000Z,2015-09-08T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2015,September,8,251,Tuesday   ,17,2015,September,7,250,Monday    ,20,Auto Theft,D31,24,Black Creek (24),43.7650986,-79.5209961,10567
-79.5684967,43.7203293,127708,GO-20161750244,2016-10-01T04:00:00.000Z,2016-10-02T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,October,2,276,Sunday    ,8,2016,October,1,275,Saturday  ,21,Auto Theft,D23,4,Rexdale-Kipling (4),43.7203293,-79.5684967,10568
-79.5710602,43.732334099999989,127709,GO-20161526462,2016-08-27T04:00:00.000Z,2016-08-28T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,August,28,241,Sunday    ,17,2016,August,27,240,Saturday  ,22,Auto Theft,D23,4,Rexdale-Kipling (4),43.7323341,-79.5710602,10569
-79.5710602,43.732334099999989,127710,GO-20161526462,2016-08-27T04:00:00.000Z,2016-08-28T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,August,28,241,Sunday    ,17,2016,August,27,240,Saturday  ,22,Auto Theft,D23,4,Rexdale-Kipling (4),43.7323341,-79.5710602,10570
-79.3374863,43.7947311,127711,GO-20161755714,2016-10-02T04:00:00.000Z,2016-10-03T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,October,3,277,Monday    ,8,2016,October,2,276,Sunday    ,23,Auto Theft,D33,46,Pleasant View (46),43.7947311,-79.3374863,10571
-79.3078918,43.8209877,127712,GO-20161750096,2016-10-02T04:00:00.000Z,2016-10-02T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,October,2,276,Sunday    ,12,2016,October,2,276,Sunday    ,4,Auto Theft,D42,116,Steeles (116),43.8209877,-79.3078918,10572
-79.3743515,43.6629181,127713,GO-2016927155,2016-05-29T04:00:00.000Z,2016-05-29T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,May,29,150,Sunday    ,10,2016,May,29,150,Sunday    ,1,Auto Theft,D51,71,Cabbagetown-South St.James Town (71),43.6629181,-79.3743515,10573
-79.3239365,43.7061234,127714,GO-20161608780,2016-09-10T04:00:00.000Z,2016-09-10T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,September,10,254,Saturday  ,13,2016,September,10,254,Saturday  ,0,Auto Theft,D54,54,O'Connor-Parkview (54),43.7061234,-79.3239365,10574
-79.5336075,43.682869,127715,GO-20161769270,2016-10-04T04:00:00.000Z,2016-10-05T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,October,5,279,Wednesday ,7,2016,October,4,278,Tuesday   ,22,Auto Theft,D23,7,Willowridge-Martingrove-Richview (7),43.682869,-79.5336075,10575
-79.410293600000017,43.6595612,127716,GO-20161763054,2016-10-03T04:00:00.000Z,2016-10-04T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,October,4,278,Tuesday   ,9,2016,October,3,277,Monday    ,19,Auto Theft,D14,80,Palmerston-Little Italy (80),43.6595612,-79.4102936,10576
-79.336776700000016,43.6659164,127717,GO-20161777219,2016-10-05T04:00:00.000Z,2016-10-06T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,October,6,280,Thursday  ,10,2016,October,5,279,Wednesday ,22,Auto Theft,D55,70,South Riverdale (70),43.6659164,-79.3367767,10577
-79.3754196,43.6712799,127718,GO-20161770484,2016-10-04T04:00:00.000Z,2016-10-05T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,October,5,279,Wednesday ,10,2016,October,4,278,Tuesday   ,21,Auto Theft,D51,74,North St.James Town (74),43.6712799,-79.3754196,10578
-79.348716699999983,43.7802696,127719,GO-20161311933,2016-07-25T04:00:00.000Z,2016-07-26T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,July,26,208,Tuesday   ,11,2016,July,25,207,Monday    ,15,Auto Theft,D33,47,Don Valley Village (47),43.7802696,-79.3487167,10579
-79.4243698,43.6430969,127720,GO-20161780417,2016-10-06T04:00:00.000Z,2016-10-06T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,October,6,280,Thursday  ,19,2016,October,6,280,Thursday  ,13,Auto Theft,D14,84,Little Portugal (84),43.6430969,-79.4243698,10580
-79.4243698,43.6430969,127721,GO-20161780417,2016-10-06T04:00:00.000Z,2016-10-06T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,October,6,280,Thursday  ,19,2016,October,6,280,Thursday  ,13,Auto Theft,D14,84,Little Portugal (84),43.6430969,-79.4243698,10581
-79.5892334,43.7410965,127722,GO-20161785030,2016-10-07T04:00:00.000Z,2016-10-07T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,October,7,281,Friday    ,13,2016,October,7,281,Friday    ,12,Auto Theft,D23,2,Mount Olive-Silverstone-Jamestown (2),43.7410965,-79.5892334,10582
-79.319274900000011,43.7411842,127723,GO-20161801808,2016-10-09T04:00:00.000Z,2016-10-10T04:00:00.000Z,Other,2135,210,Theft Of Motor Vehicle,2016,October,10,284,Monday    ,12,2016,October,9,283,Sunday    ,18,Auto Theft,D33,45,Parkwoods-Donalda (45),43.7411842,-79.3192749,10583
-79.319274900000011,43.7411842,127724,GO-20161801808,2016-10-09T04:00:00.000Z,2016-10-10T04:00:00.000Z,Other,2135,210,Theft Of Motor Vehicle,2016,October,10,284,Monday    ,12,2016,October,9,283,Sunday    ,18,Auto Theft,D33,45,Parkwoods-Donalda (45),43.7411842,-79.3192749,10584
-79.3877258,43.6656456,127725,GO-20161786637,2016-10-10T04:00:00.000Z,2016-10-10T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,October,10,284,Monday    ,13,2016,October,10,284,Monday    ,13,Auto Theft,D52,76,Bay Street Corridor (76),43.6656456,-79.3877258,10585
-79.3877258,43.6656456,127726,GO-20161786637,2016-10-10T04:00:00.000Z,2016-10-10T04:00:00.000Z,Outside,2135,210,Theft Of Motor Vehicle,2016,October,10,284,Monday    ,13,2016,October,10,284,Monday    ,13,Auto Theft,D52,76,Bay Street Corridor (76),43.6656456,-79.3877258,10586
-79.2289963,43.7937088,127727,GO-20161806297,2016-10-10T04:00:00.000Z,2016-10-11T04:00:00.000Z,House,2135,210,Theft Of Motor Vehicle,2016,October,11,285,Tuesday   ,9,2016,October,10,284,Monday    ,19,Auto Theft,D42,132,Malvern (132),43.7937088,-79.2289963,10587
